report-1593770876.csv,1593770935.512,0.5099425541316837,0.24996496737003326,0.49845338046840476,0.2500103712081909
report-1593770876.csv,1593770939.899,0.5016939166298424,0.24999941885471344,0.4991898659596406,0.25001031160354614
report-1593770876.csv,1593770944.152,0.5033141847105612,0.24998152256011963,0.49845338046840476,0.25001007318496704
report-1593770876.csv,1593770948.331,0.4977168949771689,0.2500024139881134,0.4990425688613934,0.2500099241733551
report-1593770876.csv,1593770952.543,0.5078803947562233,0.24998097121715546,0.4983060833701576,0.2500084638595581
report-1593770876.csv,1593770956.931,0.5006628369421122,0.24999532103538513,0.4971277065841803,0.250007688999176
report-1593770876.csv,1593770961.224,0.5061128295772573,0.2499864548444748,0.4977168949771689,0.2500068247318268
report-1593770876.csv,1593770965.564,0.5034614818088083,0.24999123811721802,0.4983060833701576,0.2500063180923462
report-1593770876.csv,1593770969.885,0.4996317572543821,0.24999921023845673,0.49727500368242744,0.25000593066215515
report-1593770876.csv,1593770974.064,0.505818235380763,0.24998924136161804,0.4977168949771689,0.2500060200691223
report-1593770876.csv,1593770978.159,0.5053763440860215,0.249988853931427,0.49860067756665194,0.25000685453414917
report-1593770876.csv,1593770982.36,0.5112682280159081,0.24997755885124207,0.49860067756665194,0.2500075101852417
report-1593770876.csv,1593770986.584,0.5013993224333481,0.2499988079071045,0.4977168949771689,0.2500074505805969
report-1593770876.csv,1593770990.835,0.5127411989983798,0.24997423589229584,0.4974223007806746,0.25000864267349243
report-1593770876.csv,1593770995.09,0.5117101193106496,0.24998624622821808,0.4958020326999558,0.2500091791152954
report-1593770876.csv,1593770999.132,0.5005155398438651,0.250004380941391,0.49565473560170864,0.2500098645687103
report-1593770876.csv,1593771003.331,0.5025776992193254,0.24998845160007477,0.49845338046840476,0.25001072883605957
report-1593770876.csv,1593771007.561,0.5092060686404478,0.24998223781585693,0.4962439239946973,0.2500118315219879
report-1593770876.csv,1593771011.872,0.5097952570334364,0.24998348951339722,0.49565473560170864,0.25001198053359985
report-1593770876.csv,1593771016.217,0.5089114744439535,0.24998115003108978,0.49536014140521434,0.2500123679637909
report-1593770876.csv,1593771020.434,0.49683311238768596,0.25000229477882385,0.4960966268964501,0.25001317262649536
report-1593770876.csv,1593771024.752,0.5103844454264251,0.24997134506702423,0.4947709530122257,0.25001347064971924
report-1593770876.csv,1593771029.024,0.50493445279128,0.24998119473457336,0.4934452791280012,0.25001442432403564
report-1593770876.csv,1593771033.262,0.5052290469877744,0.24998217821121216,0.494181764619237,0.250014990568161
report-1593770876.csv,1593771037.425,0.5093533657386949,0.24996325373649597,0.49653851819119166,0.2500152885913849
report-1593770876.csv,1593771041.75,0.5090587715422006,0.2499677985906601,0.49653851819119166,0.2500166893005371
report-1593770876.csv,1593771046.088,0.4994844601561349,0.24998070299625397,0.4974223007806746,0.2500168979167938
report-1593770876.csv,1593771050.392,0.5122993077036382,0.24995781481266022,0.4974223007806746,0.2500177323818207
report-1593770876.csv,1593771054.638,0.5199587568124908,0.24992696940898895,0.49845338046840476,0.2500182092189789
report-1593770876.csv,1593771058.818,0.5046398585947857,0.24997763335704803,0.49727500368242744,0.2500198483467102
report-1593770876.csv,1593771063.185,0.5096479599351893,0.2499603033065796,0.49860067756665194,0.25001996755599976
report-1593770876.csv,1593771067.577,0.5186330829282663,0.24992120265960693,0.4974223007806746,0.25002092123031616
report-1593770876.csv,1593771071.893,0.5028722934158197,0.24999599158763885,0.4977168949771689,0.2500216066837311
report-1593770876.csv,1593771075.893,0.5153925467668287,0.2499442845582962,0.4977168949771689,0.25002264976501465
report-1593770876.csv,1593771080.244,0.5080276918544705,0.24995364248752594,0.49815878627191046,0.25002360343933105
report-1593770876.csv,1593771084.56,0.5068493150684932,0.24994878470897675,0.49727500368242744,0.2500249147415161
report-1593770876.csv,1593771088.778,0.5080276918544705,0.24992527067661285,0.4977168949771689,0.25002560019493103
report-1593770876.csv,1593771093.043,0.5039033731035498,0.2499384582042694,0.4977168949771689,0.250026673078537
report-1593770876.csv,1593771097.296,0.5030195905140669,0.24996209144592285,0.4978641920754161,0.2500271797180176
report-1593770876.csv,1593771101.542,0.5108263367211666,0.2499479055404663,0.4974223007806746,0.2500285804271698
report-1593770876.csv,1593771105.666,0.5078803947562233,0.24992546439170837,0.49727500368242744,0.2500298023223877
report-1593770876.csv,1593771109.88,0.5137722786861099,0.24989056587219238,0.4978641920754161,0.250030517578125
report-1593770876.csv,1593771114.144,0.5171601119457947,0.24988435208797455,0.4980114891736633,0.25003162026405334
report-1593770876.csv,1593771118.337,0.5140668728826042,0.2498735934495926,0.49845338046840476,0.25003334879875183
report-1593770876.csv,1593771122.625,0.5121520106053911,0.24989396333694458,0.49977905435262926,0.25003552436828613
report-1593770876.csv,1593771126.928,0.5008101340403595,0.24996024370193481,0.4987479746648991,0.25003567337989807
report-1593770876.csv,1593771131.01,0.505818235380763,0.24991950392723083,0.49977905435262926,0.2500375509262085
report-1593770876.csv,1593771135.315,0.5106790396229194,0.2498432844877243,0.5003682427456179,0.25003892183303833
report-1593770876.csv,1593771139.654,0.5067020179702459,0.24988262355327606,0.5002209456473707,0.25004032254219055
report-1593770876.csv,1593771143.848,0.5097952570334364,0.24992500245571136,0.5005155398438651,0.2500413656234741
